Guests;Price avg;Ranking position avg;Number of views;Price difference;Hotel name;Location;Distance;Type;Quality;Rating;Special;Review;Description;Bedrooms;Living Rooms;Bathrooms;Kitchens;Surface Area (m2);Total Beds;Individual Beds;Double Beds;Double Large Beds;Double Extralarge Beds;Sofa Beds;Bunk Beds
4;234.0;198.0;45;20.0;Rosarioseis ALBAICIN;Centro de Granada, Granada;300;apartamento;4;9.0;;94;Apartamento con terraza;1;1;1;1;70;3;2;0;0;0;1;0
4;259.0;294.0;35;24.0;Rosarioseis ALHAMBRA;Centro de Granada, Granada;300;apartamento;3;8.8;;51;Apartamento de 1 dormitorio;1;0;0;0;0;2;0;1;0;0;1;0
4;229.0;292.0;49;16.0;Rosarioseis CATEDRAL;Centro de Granada, Granada;300;apartamento;3;8.6;;57;Apartamento de 1 dormitorio;1;0;0;0;0;2;0;1;0;0;1;0
4;231.0;276.0;58;10.0;Rosarioseis GENERALIFE;Centro de Granada, Granada;300;apartamento;3;8.2;;61;Apartamento de 1 dormitorio;1;1;1;0;50;2;0;1;0;0;1;0
2;217.0;329.0;36;25.0;Rosarioseis LOFT CORRAL DEL CARBÓN;Centro de Granada, Granada;300;apartamento;3;8.9;;63;Apartamento de 1 dormitorio;1;0;1;1;40;2;2;0;0;0;0;0
2;218.0;374.0;1;37.0;Rosarioseis LOFT MIRADOR DE MORAYMA;Centro de Granada, Granada;300;apartamento;3;8.8;;71;Apartamento de 1 dormitorio;1;0;1;1;45;2;2;0;0;0;0;0
4;233.0;287.0;59;9.0;Rosarioseis PATIO DE LOS LEONES;Centro de Granada, Granada;300;apartamento;3;8.5;;72;Apartamento de 1 dormitorio;1;0;0;0;0;2;0;1;0;0;1;0
4;213.0;186.0;1;-72.0;Ruralya Constitución Square;Granada;7900;apartamento;4;9.0;;15;Casa de 2 dormitorios;2;0;2;1;18;2;0;2;0;0;0;0
4;294.0;167.0;36;91.0;SANTA MARÍA APARTMENT Precioso apartamento en el centro de Granada - Parking gratuito;Centro de Granada, Granada;600;apartamento;4;9.7;;222;Apartamento de 2 dormitorios;2;1;1;1;70;3;1;1;0;0;1;0
8;633.0;200.0;162;-153.0;SANTA PAULA CENTRO JUNTO CATEDRAL center;Centro de Granada, Granada;400;apartamento;3;7.2;;66;1×;1;1;1;1;50;2;0;1;0;0;1;0
4;375.0;282.0;1;31.0;SATU GRANADA: Modern Apartment in the Albaicín;Granada;1400;apartamento;3;9.1;;32;Apartamento de 3 dormitorios;3;0;0;0;0;3;1;0;1;1;0;0
6;774.0;271.0;1;266.0;SUITES CASA DE LAS COLUMNAS;Albaicín, Granada;350;apartamento;3;8.8;preferente;788;3×;0;0;3;3;0;0;0;0;0;0;0;0
8;308.0;187.0;77;-2.0;SUITES CASA DE LAS COLUMNAS;Albaicín, Granada;350;apartamento;3;8.8;preferente;802;1×;0;0;1;1;26;0;2;0;0;0;0;0
8;309.0;152.0;9;26.0;SUITES CASA DE LAS COLUMNAS;Albaicín, Granada;350;apartamento;3;8.8;preferente;802;Estudio con terraza;0;0;1;1;28;1;0;1;0;0;0;0
8;409.0;249.0;90;-15.0;SUITES CASA DE LAS COLUMNAS;Albaicín, Granada;350;apartamento;3;8.8;preferente;803;1×;0;0;1;1;30;3;2;1;0;0;0;0
4;438.0;309.0;6;123.0;Salvador Suite;Centro de Granada, Granada;700;apartamento;3;0.0;;0;Apartamento Superior de 2 dormitorios;2;0;1;1;48;2;0;0;0;2;0;0
6;547.0;258.0;143;163.0;San Anton Boutique Terrace;Barrio de Ronda, Granada;600;apartamento;4;9.2;;9;Apartamento;2;1;2;1;120;3;0;2;0;0;1;0
2;210.0;255.0;38;57.0;San Jerónimo 17 Suites;Centro de Granada, Granada;350;apartamento;4;9.3;;283;Apartamento Superior;1;1;1;1;75;2;0;0;1;0;1;0
4;241.0;183.0;33;66.0;San Jerónimo 17 Suites;Centro de Granada, Granada;350;apartamento;4;9.3;;283;Apartamento de 2 dormitorios con balcón;2;1;2;1;90;3;2;0;1;0;0;0
8;1504.0;169.0;5;588.0;San Jerónimo Catedral 2BR;Centro de Granada, Granada;250;apartamento;4;9.8;;9;2×;2;0;2;2;0;10;8;0;0;0;2;0
8;735.0;248.0;209;187.0;San Jerónimo Catedral 2BR;Centro de Granada, Granada;250;apartamento;4;9.8;;9;1×;2;1;1;1;80;5;4;0;0;0;1;0
8;1033.0;215.0;10;256.0;San José Apartments;Albaicín, Granada;400;apartamento;4;9.2;;14;1×;2;1;1;1;52;3;2;1;0;0;0;0
6;642.0;149.0;20;170.0;San José Apartments;Albaicín, Granada;400;apartamento;4;9.2;;14;Apartamento Ático;3;1;1;1;85;4;2;2;0;0;0;0
8;559.0;272.0;4;-56.0;San José Guest House;Barrio de Ronda, Granada;600;apartamento;3;7.9;;372;1×;0;0;0;0;0;2;2;0;0;0;0;0
6;277.0;125.0;93;-59.0;San Marcos Apartment;Barrio de Ronda, Granada;800;apartamento;4;8.8;;35;Apartamento de 3 dormitorios;3;1;2;1;77;5;4;1;0;0;0;0
2;147.0;229.0;54;-21.0;San Matías Urban Retreat with Balcony;Centro de Granada, Granada;300;apartamento;3;7.3;;6;Apartamento de 1 dormitorio;1;0;0;0;0;1;0;1;0;0;0;0
2;165.0;337.0;6;-112.0;San Matías Urban Retreat with Terrace;Centro de Granada, Granada;300;apartamento;3;5.5;;2;Apartamento de 1 dormitorio;1;0;0;0;0;1;0;1;0;0;0;0
2;180.0;101.0;45;13.0;San Miguel B&B Granada;Albaicín, Granada;1500;apartamento;3;9.3;preferente;505;Habitación Doble Deluxe;0;0;0;0;0;1;0;0;0;1;0;0
8;529.0;256.0;153;56.0;Santa Escolástica en pleno centro de Granada;Centro de Granada, Granada;250;apartamento;4;9.6;;388;1×;1;1;1;1;60;2;0;1;0;0;1;0
8;482.0;214.0;44;-32.0;Santa Escolástica en pleno centro de Granada;Centro de Granada, Granada;250;apartamento;4;9.6;;388;Apartamento con balcón;1;1;1;1;70;2;0;1;0;0;1;0
6;284.0;210.0;77;-98.0;Santiago 30, 1A;Centro de Granada, Granada;600;apartamento;3;6.9;;10;Apartamento de 2 dormitorios;2;0;1;1;70;4;2;1;0;0;1;0
4;755.0;282.0;10;366.0;Santiago Duplex Penthouse;Centro de Granada, Granada;450;apartamento;4;10.0;;3;Apartamento Dúplex;2;1;2;1;80;4;0;1;0;0;3;0
2;133.0;167.0;32;-27.0;Santo Domingo Suites;Centro de Granada, Granada;350;;0;8.1;;158;Apartamento;1;1;1;1;0;2;0;1;0;0;1;0
8;353.0;62.0;156;-71.0;Sara Love Downtown;Centro de Granada, Granada;100;apartamento;4;8.5;;31;Apartamento Superior;4;1;2;1;100;7;6;0;1;0;0;0
8;3822.0;296.0;179;3212.0;Seda Club Hotel - Small Luxury Hotels;Centro de Granada, Granada;400;hotel;5;9.6;preferente;553;1×;0;0;0;0;0;2;0;0;0;1;0;0
8;4279.0;267.0;46;3517.0;Seda Club Hotel - Small Luxury Hotels;Centro de Granada, Granada;400;hotel;5;9.6;preferente;553;1×;1;1;1;0;42;2;0;0;0;1;0;0
8;668.0;227.0;302;86.0;Senator Granada;Barrio de Ronda, Granada;1200;hotel;4;8.4;plus;775;1×;0;0;0;0;0;2;2;0;0;0;0;0
8;849.0;181.0;270;146.0;Sercotel Granada Suites;Centro de Granada, Granada;400;apartamento;4;9.1;preferente;494;2×;0;0;2;2;0;4;0;2;0;0;2;0
8;349.0;119.0;135;127.0;Sercotel Granada Suites;Centro de Granada, Granada;400;apartamento;4;9.1;preferente;494;Estudio;0;0;1;1;40;2;0;1;0;0;1;0
8;856.0;207.0;230;231.0;Sercotel Palacio de los Gamboa;Centro de Granada, Granada;150;hotel;4;8.7;preferente;283;4×;0;0;0;0;0;4;0;4;0;0;0;0
8;1018.0;279.0;112;528.0;Shine Albayzín;Albaicín, Granada;450;hotel;3;9.1;preferente;620;4×;0;0;0;0;0;2;0;0;0;0;0;0
8;2137.0;268.0;10;1140.0;Shine Albayzín;Albaicín, Granada;450;hotel;3;9.1;preferente;620;1×;0;0;0;0;40;2;2;0;0;0;0;0
6;574.0;228.0;145;168.0;Siesta Apartment Caballerizas;Centro de Granada, Granada;600;apartamento;4;8.9;;17;Apartamento;4;1;2;1;111;4;2;2;0;0;0;0
4;380.0;289.0;15;90.0;Siesta Apartment Calvache;Centro de Granada, Granada;350;apartamento;3;8.5;;12;Apartamento de 2 dormitorios;2;0;0;0;0;2;0;2;0;0;0;0
4;360.0;249.0;3;25.0;Siesta Apartment Zenete;Albaicín, Granada;500;apartamento;3;10.0;;1;Apartamento de 3 dormitorios;3;0;0;0;0;2;0;2;0;0;0;0
2;295.0;273.0;9;-3.0;Siesta Apartment Ático San José;Barrio de Ronda, Granada;600;apartamento;3;9.3;;12;Apartamento de 1 dormitorio;1;1;1;1;42;2;0;1;0;0;1;0
8;729.0;140.0;175;-12.0;Siloe Plaza;Centro de Granada, Granada;200;apartamento;3;7.7;plus;755;2×;1;0;2;2;0;4;0;2;0;0;2;0
4;280.0;76.0;98;85.0;Siloe Plaza;Centro de Granada, Granada;200;apartamento;3;7.7;plus;755;Apartamento de 1 dormitorio;1;1;1;1;50;2;0;1;0;0;1;0
6;431.0;63.0;158;17.0;Siloe Plaza;Centro de Granada, Granada;200;apartamento;3;7.7;plus;755;Apartamento de 2 dormitorios;2;1;1;1;70;4;2;1;0;0;1;0
8;405.0;67.0;272;-49.0;Siéntete en casa en Granada;Centro de Granada, Granada;700;apartamento;3;9.8;;6;Apartamento de 3 dormitorios;3;1;2;1;113;5;2;2;0;0;1;0
8;472.0;192.0;40;70.0;Skyline Granada;Centro de Granada, Granada;150;;0;0.0;;0;Apartamento;3;1;2;1;150;7;4;2;0;0;1;0
4;244.0;331.0;1;-21.0;Sleep in historic Puerta Elvira;Granada;700;apartamento;4;9.4;;62;Apartamento de 2 dormitorios;2;0;2;1;68;2;0;1;0;0;1;0
8;583.0;266.0;30;10.0;Smart Suites Albaicin;Albaicín, Granada;400;apartamento;4;9.2;preferente;246;3×;3;0;3;3;0;6;0;0;3;0;3;0
8;321.0;71.0;98;17.0;Smart Suites Albaicin;Albaicín, Granada;400;apartamento;4;9.2;preferente;246;Apartamento de 2 dormitorios;2;1;1;1;40;3;1;0;1;0;1;0
8;222.0;72.0;41;0.0;Smart Suites Albaicin;Albaicín, Granada;400;apartamento;4;9.2;preferente;246;Apartamento Superior con vistas;1;1;1;1;45;2;0;0;1;0;1;0
8;445.0;172.0;4;-18.0;Smart Suites Albaicin;Albaicín, Granada;400;apartamento;4;9.2;preferente;246;Apartamento Superior con terraza;1;1;1;1;50;2;0;0;1;0;1;0
4;309.0;53.0;3;31.0;Smart Suites Albaicin;Albaicín, Granada;400;apartamento;4;9.2;preferente;246;Apartamento Superior de 2 dormitorios con terraza;2;1;1;1;70;3;0;0;2;0;1;0
6;345.0;62.0;46;31.0;Smart Suites Albaicin;Albaicín, Granada;400;apartamento;4;9.2;preferente;246;Apartamento Superior de 3 dormitorios con terraza;3;1;1;1;80;7;6;0;0;0;1;0
8;494.0;134.0;27;-16.0;Smart Suites Albaicin;Albaicín, Granada;400;apartamento;4;9.2;preferente;246;Apartamento Superior de 2 dormitorios;2;1;1;1;100;3;0;0;2;0;1;0
8;799.0;102.0;89;286.0;Smart Suites Albaicin;Albaicín, Granada;400;apartamento;4;9.2;preferente;246;Apartamento de 3 dormitorios - Ático;3;1;1;1;240;8;6;0;0;0;2;0
6;612.0;272.0;85;239.0;Soleada, amplia y renovada vivienda;Zaidín, Granada;2100;apartamento;3;9.6;;16;Casa de 4 dormitorios;4;0;2;1;150;4;1;3;0;0;0;0
4;411.0;272.0;4;-3.0;Spacious Apartment in Granada with Fenced Garden 160 m²;Albaicín, Granada;450;apartamento;4;0.0;;0;Apartamento de 1 dormitorio;1;1;0;1;160;2;0;1;0;0;1;0
6;236.0;68.0;1;-12.0;Spacious Loft / Literally at the Foot Of Alhambra;Centro de Granada, Granada;400;apartamento;3;8.3;;30;Apartamento de 2 dormitorios;2;1;2;1;65;3;0;2;0;0;1;0
4;268.0;332.0;16;12.0;Spacious, sunny and quiet Albayzin apartment;Albaicín, Granada;350;apartamento;3;9.2;;72;Apartamento;2;1;1;1;60;3;2;1;0;0;0;0
4;289.0;300.0;25;17.0;Stunning Alhambra view balconies, in the Albayzin;Albaicín, Granada;350;apartamento;3;9.4;;61;Apartamento;2;1;1;1;60;2;0;2;0;0;0;0
8;639.0;197.0;34;-161.0;Sueño de Elvira;Albaicín, Granada;700;apartamento;4;9.4;;848;2×;2;0;2;2;0;6;0;0;2;0;4;0
8;549.0;167.0;79;-169.0;Sueño de Elvira;Albaicín, Granada;700;apartamento;4;9.4;;855;1×;1;1;1;1;38;3;0;0;1;0;2;0
4;284.0;122.0;4;-47.0;Sueño de Elvira;Albaicín, Granada;700;apartamento;4;9.4;;855;Apartamento Superior;1;1;1;1;45;3;0;0;1;0;2;0
6;360.0;100.0;48;-9.0;Sueño de Elvira;Albaicín, Granada;700;apartamento;4;9.4;;848;Dúplex;2;1;1;1;65;4;0;2;0;0;2;0
8;537.0;222.0;35;-181.0;Sueños de Lorca Guest House;Centro de Granada, Granada;500;;0;6.9;preferente;193;1×;0;0;0;0;0;0;2;0;0;0;0;0
8;723.0;102.0;300;165.0;Sueños de la Alhambra;Centro de Granada, Granada;600;apartamento;3;9.6;;82;Apartamento Superior;4;1;2;1;110;8;3;3;0;0;2;0
4;244.0;270.0;2;-284.0;Suite & Lodge Gran Vía Granada;Centro de Granada, Granada;700;apartamento;4;9.8;;4;Apartamento de 1 dormitorio;1;0;0;0;0;3;0;2;0;0;1;0
8;615.0;134.0;311;64.0;Suite Alhambra Puerta Bib-Rambla;Centro de Granada, Granada;200;apartamento;3;8.8;preferente;34;Apartamento de 2 dormitorios;2;1;2;1;110;4;0;2;0;0;2;0
8;981.0;285.0;33;401.0;Suite Comares;Albaicín, Granada;800;;0;8.9;;382;1×;0;0;0;0;0;1;0;1;0;0;0;0
4;321.0;269.0;14;36.0;Suite Princesa Nazarí;Centro de Granada, Granada;200;;0;9.7;;9;Apartamento de 2 dormitorios;2;0;1;0;55;2;0;1;1;0;0;0
4;442.0;245.0;11;73.0;Suite Puerta de la Alhambra;Centro de Granada, Granada;200;apartamento;4;8.6;;7;Apartamento de 2 dormitorios;2;0;0;0;0;4;2;1;0;0;1;0
4;257.0;280.0;6;-166.0;Suite San Matias;Centro de Granada, Granada;350;;0;0.0;;0;Apartamento Familiar de 2 dormitorios;2;0;1;0;60;3;1;1;0;0;1;0
2;347.0;350.0;1;23.0;Suite con vistas Alhambra;Albaicín, Granada;1000;;0;9.0;;2;Apartamento de 1 dormitorio;1;0;0;0;0;1;0;1;0;0;0;0
8;1129.0;283.0;212;529.0;Suites 18 - Hostatel;Centro de Granada, Granada;350;apartamento;3;8.7;preferente;82;1×;1;1;1;1;30;1;0;1;0;0;0;0
8;662.0;274.0;42;287.0;Suites 18 - Hostatel;Centro de Granada, Granada;350;apartamento;3;8.7;preferente;82;Apartamento de 1 dormitorio;1;1;1;1;40;2;0;0;1;0;1;0
6;727.0;278.0;5;269.0;Suites 18 - Hostatel;Centro de Granada, Granada;350;apartamento;3;8.7;preferente;82;1×;1;1;1;1;45;2;0;0;1;0;1;0
4;165.0;288.0;4;-11.0;Suites Bola de Oro;Genil, Granada;1900;apartamento;3;8.7;;140;Apartamento de 2 dormitorios;2;0;2;0;55;2;0;2;0;0;0;0
8;805.0;171.0;129;125.0;Suites Campo del Príncipe;Centro de Granada, Granada;600;apartamento;4;8.7;preferente;270;2×;2;0;2;2;0;6;4;0;0;0;2;0
8;584.0;194.0;165;185.0;Suites Campo del Príncipe;Centro de Granada, Granada;600;apartamento;4;8.7;preferente;270;Apartamento Estándar;1;1;1;1;50;3;2;0;0;0;1;0
8;615.0;110.0;160;158.0;Suites Campo del Príncipe;Centro de Granada, Granada;600;apartamento;4;8.7;preferente;270;Apartamento Superior;2;1;2;1;70;4;2;0;1;0;1;0
8;588.0;239.0;298;9.0;Suites Gran Vía 44;Centro de Granada, Granada;600;hotel;4;8.8;preferente;949;2×;0;0;0;0;0;0;0;0;0;0;0;0
8;1042.0;126.0;13;180.0;Suites Gran Vía 44;Centro de Granada, Granada;600;hotel;4;8.8;preferente;981;1×;1;1;1;0;45;0;2;0;0;0;0;0
8;477.0;208.0;162;43.0;Suites Gran Vía 44;Centro de Granada, Granada;600;hotel;4;8.8;preferente;949;Suite de 2 dormitorios;2;1;1;0;60;4;2;1;0;0;1;0
8;478.0;187.0;183;68.0;Suites Horno del Oro;Albaicín, Granada;800;apartamento;3;8.2;preferente;63;1×;1;1;1;0;50;2;0;1;0;0;1;0
2;326.0;262.0;6;36.0;Suites Jardines de la Alhambra;Centro de Granada, Granada;250;apartamento;3;8.9;;149;Habitación Doble Deluxe con vistas al castillo;0;0;0;0;0;1;0;1;0;0;0;0
4;263.0;325.0;30;86.0;Suites Jardines de la Alhambra;Centro de Granada, Granada;250;apartamento;3;8.9;;152;Apartamento Estándar;1;1;1;1;35;2;0;1;0;0;1;0
2;399.0;258.0;3;18.0;Suites Jardines de la Alhambra (Muralla Zirí);Centro de Granada, Granada;300;apartamento;3;8.3;;23;Apartamento de 1 dormitorio;1;0;1;1;50;2;0;1;0;0;1;0
4;154.0;230.0;20;-135.0;Sunrise House in Granada;Sacromonte, Granada;1200;apartamento;3;7.5;;4;Casa de 2 dormitorios;2;1;2;1;75;3;0;0;2;0;1;0
4;422.0;342.0;1;58.0;Suspiro 102 Cosmopolitan Loft;Centro de Granada, Granada;250;apartamento;3;8.7;;14;Apartamento Deluxe de 1 dormitorio;1;1;1;1;50;2;0;1;0;0;1;0
4;334.0;310.0;25;96.0;Suspiro 201 Elegant suite;Centro de Granada, Granada;200;apartamento;3;9.1;preferente;26;Apartamento Deluxe de 1 dormitorio;1;1;1;0;60;2;0;1;0;0;1;0
4;404.0;306.0;5;-42.0;Suspiro 202 Elegant suite;Centro de Granada, Granada;250;apartamento;3;9.8;;14;Apartamento Deluxe de 1 dormitorio;1;1;1;1;50;2;0;1;0;0;1;0
4;422.0;312.0;1;58.0;Suspiro Penthouse 301 by Florentia Homes;Centro de Granada, Granada;250;apartamento;4;9.7;;13;Apartamento Superior de 1 dormitorio;1;1;1;1;65;2;0;1;0;0;1;0
4;321.0;309.0;48;107.0;Suspiro Penthouse 302 by Florentia Homes;Centro de Granada, Granada;250;apartamento;4;9.9;preferente;14;Apartamento Deluxe de 1 dormitorio;1;1;1;1;50;2;0;1;0;0;1;0
2;292.0;370.0;2;4.0;TERRA - The Gallery;Centro de Granada, Granada;150;apartamento;3;10.0;;2;Apartamento de 1 dormitorio;1;0;0;0;0;1;0;1;0;0;0;0
6;414.0;97.0;162;71.0;Taracea Suites Plaza Nueva;Centro de Granada, Granada;150;apartamento;4;9.5;;70;Apartamento de 2 dormitorios;2;1;2;1;94;5;2;1;0;0;2;0
8;748.0;195.0;122;177.0;Taracea Suites Plaza Nueva;Centro de Granada, Granada;150;apartamento;4;9.5;;70;1×;3;1;2;1;102;4;2;2;0;0;0;0
2;310.0;346.0;2;-20.0;Te sentirás como en casa #3rd;Centro de Granada, Granada;300;apartamento;4;9.2;;40;Apartamento Superior;1;1;1;1;60;2;0;0;0;1;1;0
6;1102.0;255.0;150;625.0;Terralta;Granada;20000;;0;9.8;;6;Apartamento de 2 dormitorios;2;0;0;0;0;4;2;1;0;0;1;0
4;470.0;286.0;5;144.0;The Great Sultan,1492, Mirador San Nicolás;Albaicín, Granada;900;apartamento;4;9.4;;34;Apartamento de 3 dormitorios;3;0;2;1;95;4;2;0;2;0;0;0
2;356.0;355.0;2;-36.0;The Nasrid Palace from your bed !;Albaicín, Granada;800;apartamento;3;9.3;;51;Apartamento de 1 dormitorio;1;1;1;1;40;2;0;0;1;0;1;0
6;543.0;262.0;53;100.0;The Park House Nuevo Apartamento de Lujo en Granada;Zaidín, Granada;2300;apartamento;4;9.6;;14;Apartamento de 3 dormitorios;3;0;2;1;110;4;2;1;1;0;0;0
8;383.0;192.0;167;-39.0;The Suits Catedral;Centro de Granada, Granada;250;apartamento;3;9.0;;265;1×;2;1;1;1;60;3;2;1;0;0;0;0
6;752.0;248.0;74;170.0;Tina Home;Centro de Granada, Granada;250;apartamento;3;8.8;plus;607;2×;2;0;2;2;0;4;0;2;0;0;2;0
8;616.0;177.0;102;93.0;Tina Home;Centro de Granada, Granada;250;apartamento;3;8.8;plus;607;1×;1;0;1;1;30;2;0;1;0;0;1;0
8;609.0;137.0;106;-116.0;Tina Home;Centro de Granada, Granada;250;apartamento;3;8.8;plus;607;1×;1;1;1;1;35;2;0;1;0;0;1;0
8;468.0;104.0;13;73.0;Tina Home;Centro de Granada, Granada;250;apartamento;3;8.8;plus;607;Apartamento con terraza;1;1;1;1;40;2;0;1;0;0;1;0
4;289.0;74.0;50;62.0;Tina Home;Centro de Granada, Granada;250;apartamento;3;8.8;plus;607;Apartamento de 2 dormitorios;2;1;1;1;65;4;2;1;0;0;1;0
8;460.0;209.0;411;-92.0;Toc Hostel Granada;Centro de Granada, Granada;300;;0;9.1;preferente;335;1×;0;0;0;0;0;0;0;0;0;0;0;6
8;460.0;210.0;2;-274.0;Toc Hostel Granada;Centro de Granada, Granada;300;;0;9.1;preferente;348;1×;0;0;0;0;18;4;1;0;0;0;0;0
8;484.0;291.0;1;-174.0;Toc Hostel Granada;Centro de Granada, Granada;300;;0;9.1;preferente;349;1×;0;0;0;0;25;6;1;0;0;0;0;0
4;263.0;283.0;29;42.0;Torre de la Vela 1;Albaicín, Granada;600;apartamento;3;9.3;;41;Apartamento de 2 dormitorios;2;0;0;0;0;3;1;1;0;0;1;0
4;250.0;208.0;32;32.0;Torre de la Vela 2;Albaicín, Granada;600;apartamento;3;9.1;;37;Apartamento de 2 dormitorios;2;0;0;0;0;3;1;1;0;0;1;0
6;334.0;153.0;153;-14.0;Trendy and Bright Apartment;Barrio de Ronda, Granada;900;;0;8.0;;34;Apartamento de 2 dormitorios;2;1;1;1;0;3;0;2;0;0;1;0
6;259.0;122.0;126;-42.0;TrendyHomes Alhambra Cueva;Centro de Granada, Granada;1100;;0;9.0;;10;Apartamento de 2 dormitorios;2;1;1;0;0;3;0;2;0;0;1;0
6;495.0;103.0;188;76.0;TrendyHomes Chueca Apartment;Barrio de Ronda, Granada;1000;apartamento;3;8.5;;51;Apartamento de 3 dormitorios;3;0;1;1;75;5;4;1;0;0;0;0
4;431.0;273.0;12;54.0;TrendyHomes Granada - moderno apartamento a 15 minutos del centro;Beiro, Granada;2100;apartamento;3;9.3;;23;Apartamento de 2 dormitorios;2;0;0;0;0;3;2;1;0;0;0;0
8;443.0;248.0;278;-137.0;TrendyRooms Granada, centro a 10 minutos andando;Beiro, Granada;1700;;0;9.1;preferente;10;1×;0;0;0;0;0;1;0;1;0;0;0;0
4;273.0;302.0;25;34.0;Trinidad Deluxe 1;Centro de Granada, Granada;400;apartamento;4;8.3;;79;Apartamento Deluxe;1;1;1;1;48;2;0;1;0;0;1;0
2;244.0;369.0;2;-24.0;Trinidad Deluxe 2;Centro de Granada, Granada;400;apartamento;4;8.4;;68;Apartamento de 1 dormitorio;1;0;1;1;50;1;0;1;0;0;0;0
4;270.0;361.0;19;68.0;Trinidad Deluxe 3;Centro de Granada, Granada;450;apartamento;4;8.7;;63;Apartamento Deluxe;1;1;1;1;55;2;0;1;0;0;1;0
4;318.0;358.0;8;77.0;Trinidad Deluxe 4;Centro de Granada, Granada;450;apartamento;4;8.6;;106;Apartamento Deluxe;1;1;1;1;60;2;0;1;0;0;1;0
6;606.0;217.0;107;259.0;Trinidad Deluxe Penthouse;Centro de Granada, Granada;450;apartamento;4;9.0;;25;Apartamento;2;1;1;1;70;4;1;1;0;0;2;0
4;536.0;209.0;6;107.0;Trinidad Love Centro;Centro de Granada, Granada;350;apartamento;3;8.8;;19;Apartamento de 1 dormitorio;1;0;0;0;0;2;0;1;0;0;1;0
4;292.0;313.0;7;-10.0;Trinidad deluxe 5;Centro de Granada, Granada;450;apartamento;4;8.5;;37;Apartamento de 1 dormitorio;1;1;1;1;60;2;0;1;0;0;1;0
6;310.0;152.0;100;-41.0;Tu Rincón Entre la Historia y La Montaña;Genil, Granada;4000;apartamento;3;9.6;;10;Casa de 3 dormitorios;3;1;2;1;89;3;1;2;0;0;0;0
6;380.0;125.0;203;-45.0;Tu experiencia en Granada;Barrio de Ronda, Granada;800;;0;10.0;;1;Apartamento de 2 dormitorios;2;0;0;0;0;2;0;1;0;0;1;0
8;641.0;227.0;291;59.0;Turia Granada;Beiro, Granada;1300;hotel;4;8.4;plus;65;2×;0;0;0;0;0;6;6;0;0;0;0;0
8;722.0;199.0;27;94.0;U-Sense Granada Catedral;Centro de Granada, Granada;350;apartamento;4;9.2;preferente;980;2×;2;0;4;2;0;6;4;2;0;0;0;0
6;271.0;264.0;41;77.0;U-Sense Granada Catedral;Centro de Granada, Granada;350;apartamento;4;9.2;preferente;980;Apartamento de 1 dormitorio;1;0;1;1;40;1;0;1;0;0;0;0
8;488.0;265.0;52;159.0;U-Sense Granada Catedral;Centro de Granada, Granada;350;apartamento;4;9.2;preferente;980;Apartamento de 2 dormitorios;2;1;2;1;60;3;2;1;0;0;0;0
8;610.0;187.0;348;63.0;U-Sense Granada Centro;Centro de Granada, Granada;250;hotel;3;8.8;preferente;85;Habitación Doble Superior - 2 camas;0;0;0;0;0;2;2;0;0;0;0;0
8;760.0;154.0;188;-8.0;U-Sense Granada Gran Vía;Centro de Granada, Granada;100;apartamento;3;9.7;preferente;25;2×;1;0;2;2;0;4;0;2;0;0;2;0
8;304.0;158.0;123;70.0;U-Sense Granada Gran Vía;Centro de Granada, Granada;100;apartamento;3;9.7;preferente;25;Apartamento Estándar de 1 dormitorio;1;1;1;1;33;2;0;1;0;0;1;0
6;642.0;149.0;190;182.0;U-Sense Granada Gran Vía;Centro de Granada, Granada;100;apartamento;3;9.7;preferente;25;Apartamento Estándar de 2 dormitorios;2;1;2;1;43;4;2;1;0;0;1;0
4;273.0;307.0;8;-18.0;UN VERGEL AL PIE DE LA ALHAMBRA. Enjoy it now!!;Albaicín, Granada;800;apartamento;4;9.2;;66;Apartamento con terraza;1;1;1;1;57;2;0;1;0;0;1;0
8;325.0;183.0;328;-200.0;Urban Dream Nevada;Granada;2700;hotel;3;7.6;preferente;899;1×;0;0;0;0;0;2;2;0;0;0;0;0
8;1227.0;265.0;51;333.0;Urban Suites Granada;Centro de Granada, Granada;250;apartamento;3;8.2;;358;1×;1;1;1;1;45;1;0;1;0;0;0;0
8;499.0;262.0;4;93.0;Urban Suites Granada;Centro de Granada, Granada;250;apartamento;3;8.2;;358;Apartamento;1;1;1;1;50;1;0;1;0;0;0;0
8;544.0;197.0;102;-122.0;VARELA CENTRO GRANADA center;Centro de Granada, Granada;300;apartamento;3;6.9;;112;Apartamento de 2 dormitorios;2;1;1;1;65;2;0;2;0;0;0;0
8;498.0;113.0;147;-86.0;VARELA CENTRO GRANADA center;Centro de Granada, Granada;300;apartamento;3;6.9;;112;1×;2;1;1;1;75;2;0;2;0;0;0;0
6;339.0;137.0;56;50.0;VERO Granada y PARKING en el edificio;Centro de Granada, Granada;500;apartamento;3;9.1;;90;Apartamento;2;1;1;1;75;3;0;0;2;0;1;0
6;845.0;271.0;8;-166.0;VEROMA PISOS;Centro de Granada, Granada;500;apartamento;3;9.0;;107;3×;1;0;3;0;0;3;0;3;0;0;0;0
2;143.0;292.0;28;-47.0;VEROMA PISOS;Centro de Granada, Granada;500;apartamento;3;9.0;;111;Apartamento de 1 dormitorio;1;0;1;0;25;1;0;1;0;0;0;0
